Dataset_No,Pair_Index,Starting_City_Agent1,Starting_City_Agent2,Agent1_Path,Agent2_Path,Agent1_Benefit,Agent2_Benefit,Agent1_Cost,Agent2_Cost,Agent1_Payoff,Agent2_Payoff,Total_Benefit,Total_Payoff,Average_Payoff,Agent1_City_Count,Agent2_City_Count,Agent1_Timestamps,Agent2_Timestamps
1,264,14,18,"14, 2, 3, 5, 6, 7, 9,10,11,13,15,19,20","18, 1, 4, 8,12,16,17",1950,1050,132.098,44.46,1817.902,1005.54,3000,2823.442,1411.721,13,7,"0,58,111,162,196,213,255,322.1,381.7,419.9,536.9,586.1,618.49,660.49","0,48,69,123,147,169.4,196.2,222.3"
1,265,14,19,"14, 1, 4, 5, 6, 7, 9,10,11,13,16,17,18","19, 2, 3, 8,12,15,20",1950,1050,103,51.686,1847,998.314,3000,2845.314,1422.657,13,7,"0,43,64,106,140,157,199,266.1,325.7,363.9,413.1,439.9,466,515","0,30,83,125,149,209,226.03,258.43"
1,266,14,20,"14, 1, 4, 5, 6, 7, 8,12,15,16","20, 2, 3, 9,10,11,13,17,18,19",1500,1500,80.56,103.558,1419.44,1396.442,3000,2815.882,1407.941,10,10,"0,43,64,106,140,157,217,241,301,375.8,402.8","0,58,111,168,235.1,294.7,332.9,372.3,398.4,485.4,517.79"
1,267,15,1,"15, 2, 3, 6, 7, 8,10,12,14,19,20","1, 4, 5, 9,11,13,16,17,18",1650,1350,101.058,56.76,1548.942,1293.24,3000,2842.182,1421.091,11,9,"0,75,128,166,183,243,315.5,380.5,403.5,455.9,488.29,505.29","0,21,63,75,95.5,133.7,182.9,209.7,235.8,283.8"
1,268,15,2,"15, 1, 4, 8, 9,11,13,14,20","2, 3, 5, 6, 7,10,12,16,17,18,19",1350,1650,83.658,87.86,1266.342,1562.14,3000,2828.482,1414.241,9,11,"0,79,100,154,232,252.5,290.7,359.7,401.29,418.29","0,53,104,138,155,182,247,269.4,296.2,322.3,409.3,439.3"
1,269,15,3,"15, 1, 2, 6, 7, 9,10,11,13,14","3, 4, 5, 8,12,16,17,18,19,20",1500,1500,109.18,84.538,1390.82,1415.462,3000,2806.282,1403.141,10,10,"0,79,176,205,222,264,331.1,390.7,428.9,497.9,545.9","0,67,109,176,200,222.4,249.2,275.3,362.3,394.69,422.69"
1,270,15,4,"15, 1, 2, 3, 5, 6, 7,10,12,14","4, 8, 9,11,13,16,17,18,19,20",1500,1500,98.8,101.238,1401.2,1398.762,3000,2799.962,1399.981,10,10,"0,79,176,229,280,314,331,358,423,446,494","0,54,132,152.5,190.7,239.9,266.7,292.8,379.8,412.19,506.19"
1,271,15,5,"15, 1, 2, 3, 4, 8,12,14,19,20","5, 6, 7, 9,10,11,13,16,17,18",1500,1500,99.758,74.4,1400.242,1425.6,3000,2825.842,1412.921,10,10,"0,79,176,229,296,350,374,397,449.4,481.79,498.79","0,34,51,93,160.1,219.7,257.9,307.1,333.9,360,372"
1,272,15,6,"15, 1, 2, 3, 4, 5, 9,10,11,13,14,16,17,18","6, 7, 8,12,19,20",2100,900,152.26,52.998,1947.74,847.002,3000,2794.742,1397.371,14,6,"0,79,176,229,296,338,350,417.1,476.7,514.9,583.9,611.4,638.2,664.3,761.3","0,17,77,101,175.6,207.99,264.99"
1,273,15,7,"15, 1, 4, 8,12,14,20","7, 2, 3, 5, 6, 9,10,11,13,16,17,18,19",1050,1950,51.918,118.4,998.082,1831.6,3000,2829.682,1414.841,7,13,"0,79,100,154,178,201,242.59,259.59","0,35,88,139,173,203,270.1,329.7,367.9,417.1,443.9,470,557,592"
1,274,15,8,"15, 1, 2, 3, 4, 5, 6, 7,10,11,12,14,19,20","8, 9,13,16,17,18",2100,900,133.678,55.44,1966.322,844.56,3000,2810.882,1405.441,14,6,"0,79,176,229,296,338,372,389,416,475.6,543.6,566.6,619,651.39,668.39","0,78,103.1,152.3,179.1,205.2,277.2"
1,275,15,9,"15, 1, 2, 3, 4, 5, 6, 7, 8,10,11,13,14,19,20","9,12,16,17,18",2250,750,158.018,29.86,2091.982,720.14,3000,2812.122,1406.061,15,5,"0,79,176,229,296,338,372,389,449,521.5,581.1,619.3,688.3,740.7,773.09,790.09","0,55,77.4,104.2,130.3,149.3"
1,276,15,10,"15, 2, 3, 5, 6, 7, 9,11,13,14,19,20","10, 1, 4, 8,12,16,17,18",1800,1200,100.298,67.74,1699.702,1132.26,3000,2831.962,1415.981,12,8,"0,75,128,179,213,230,272,292.5,330.7,399.7,452.1,484.49,501.49","0,85,106,160,184,206.4,233.2,259.3,338.7"
1,277,15,11,"15, 2, 3, 5, 6, 7,10,12,14,19,20","11, 1, 4, 8, 9,13,16,17,18",1650,1350,89.358,79.58,1560.642,1270.42,3000,2831.062,1415.531,11,9,"0,75,128,179,213,230,257,322,345,397.4,429.79,446.79","0,78,99,153,231,256.1,305.3,332.1,358.2,397.9"
1,278,15,12,"15, 1, 3, 4, 5, 9,11,13,14,20","12, 2, 6, 7, 8,10,16,17,18,19",1500,1500,88.258,107.98,1411.742,1392.02,3000,2803.762,1401.881,10,10,"0,79,134,201,243,255,275.5,313.7,382.7,424.29,441.29","0,80,109,126,186,258.5,325,351.8,377.9,464.9,539.9"
1,279,15,13,"15, 2, 3, 6, 7, 8,12,14,19,20","13, 1, 4, 5, 9,10,11,16,17,18",1500,1500,78.358,79.92,1421.642,1420.08,3000,2841.722,1420.861,10,10,"0,75,128,166,183,243,267,290,342.4,374.79,391.79","0,71,92,134,146,213.1,272.7,323.3,350.1,376.2,399.6"
1,280,15,14,"15, 2, 3, 6, 7, 8,10,12,19,20","14, 1, 4, 5, 9,11,13,16,17,18",1500,1500,100.898,65.56,1399.102,1434.44,3000,2833.542,1416.771,10,10,"0,75,128,166,183,243,315.5,380.5,455.1,487.49,504.49","0,43,64,106,118,138.5,176.7,225.9,252.7,278.8,327.8"
1,281,15,16,"15, 2, 3, 5, 6, 7, 8,12,14,19,20","16, 1, 4, 9,10,11,13,17,18",1650,1350,87.758,71.9,1562.242,1278.1,3000,2840.342,1420.171,11,9,"0,75,128,179,213,230,290,314,337,389.4,421.79,438.79","0,28,49,103,170.1,229.7,267.9,307.3,333.4,359.5"
1,282,15,17,"15, 2, 3, 8,12,19,20","17, 1, 4, 5, 6, 7, 9,10,11,13,14,16,18",1050,1950,63.598,151.9,986.402,1798.1,3000,2784.502,1392.251,7,13,"0,75,128,170,194,268.6,300.99,317.99","0,55,76,118,152,169,211,278.1,337.7,375.9,444.9,472.4,733.4,759.5"
1,283,15,18,"15, 1, 4, 8,10,12,14,20","18, 2, 3, 5, 6, 7, 9,11,13,16,17,19",1200,1800,74.618,110.76,1125.382,1689.24,3000,2814.622,1407.311,8,12,"0,79,100,154,226.5,291.5,314.5,356.09,373.09","0,74,127,178,212,229,271,291.5,329.7,378.9,405.7,466.8,553.8"
1,284,15,19,"15, 1, 4, 8,12,14,16,17","19, 2, 3, 5, 6, 7, 9,10,11,13,18,20",1200,1800,66.66,107.294,1133.34,1692.706,3000,2826.046,1413.023,8,12,"0,79,100,154,178,201,228.5,255.3,333.3","0,30,83,134,168,185,227,294.1,353.7,391.9,415.3,504.07,536.47"
1,285,15,20,"15, 1, 4, 5, 6, 7, 9,10,11,13,16,17,18","20, 2, 3, 8,12,14,19",1950,1050,119.8,56.958,1830.2,993.042,3000,2823.242,1411.621,13,7,"0,79,100,142,176,193,235,302.1,361.7,399.9,449.1,475.9,502,599","0,58,111,153,177,200,252.4,284.79"
1,286,16,1,"16, 2, 3, 8,12,17,18,19","1, 4, 5, 6, 7, 9,10,11,13,14,15,20",1200,1800,84.76,106.786,1115.24,1693.214,3000,2808.454,1404.227,8,12,"0,72,125,167,191,235,261.1,348.1,423.8","0,21,63,97,114,156,223.1,282.7,320.9,389.9,437.9,454.93,533.93"
1,287,16,2,"16, 1, 4, 5, 6, 7,10,12,17,18","2, 3, 8, 9,11,13,14,15,19,20",1500,1500,66.04,97.658,1433.96,1402.342,3000,2836.302,1418.151,10,10,"0,28,49,91,125,142,169,234,278,304.1,330.2","0,53,95,173,193.5,231.7,300.7,348.7,397.9,430.29,488.29"
1,288,16,3,"16, 1, 2, 6, 7, 8,10,12,14,17,18","3, 4, 5, 9,11,13,15,19,20",1650,1350,95.26,81.258,1554.74,1268.742,3000,2823.482,1411.741,11,9,"0,28,125,154,171,231,303.5,368.5,391.5,424.1,450.2,476.3","0,67,109,121,141.5,179.7,296.7,345.9,378.29,406.29"
1,289,16,4,"16, 1, 2, 3, 6, 7, 8,10,14,15,17,19,20","4, 5, 9,11,12,13,18",1950,1050,139.178,54.9,1810.822,995.1,3000,2805.922,1402.961,13,7,"0,28,125,178,216,233,293,365.5,407.5,455.5,533.3,594.4,626.79,695.89","0,42,54,74.5,142.5,214.1,237.5,274.5"
1,290,16,5,"16, 1, 2, 3, 4, 8,10,14,15,17,19,20","5, 6, 7, 9,11,12,13,18",1800,1200,140.378,57.7,1659.622,1142.3,3000,2801.922,1400.961,12,8,"0,28,125,178,245,299,371.5,413.5,461.5,539.3,600.4,632.79,701.89","0,34,51,93,113.5,181.5,253.1,276.5,288.5"
1,291,16,6,"16, 1, 2, 3, 4, 5, 8, 9,11,13,17,18","6, 7,10,12,14,15,19,20",1800,1200,116.46,63.718,1683.54,1136.282,3000,2819.822,1409.911,12,8,"0,28,125,178,245,287,354,432,452.5,490.7,530.1,556.2,582.3","0,17,44,109,132,180,229.2,261.59,318.59"
1,292,16,7,"16, 2, 3, 8, 9,11,13,17,18,19,20","7, 1, 4, 5, 6,10,12,14,15",1650,1350,111.538,77.6,1538.462,1272.4,3000,2810.862,1405.431,11,9,"0,72,125,167,245,265.5,303.7,343.1,369.2,456.2,488.59,557.69","0,63,84,126,160,198,263,286,334,388"
1,293,16,8,"16, 2, 3, 5, 6, 7,10,12,17,18,19","8, 1, 4, 9,11,13,14,15,20",1650,1350,110.36,71.546,1539.64,1278.454,3000,2818.094,1409.047,11,9,"0,72,125,176,210,227,254,319,363,389.1,476.1,551.8","0,33,54,108,128.5,166.7,235.7,283.7,300.73,357.73"
1,294,16,9,"16, 2, 3, 6, 7, 8,10,11,12,14,15,17,19,20","9, 1, 4, 5,13,18",2100,900,150.298,39.22,1949.702,860.78,3000,2810.482,1405.241,14,6,"0,72,125,163,180,240,312.5,372.1,440.1,463.1,511.1,588.9,650,682.39,751.49","0,61,82,124,153.7,177.1,196.1"
1,295,16,10,"16, 2, 3, 6, 7, 8,12,14,15,17,19,20","10, 1, 4, 5, 9,11,13,18",1800,1200,115.078,64.3,1684.922,1135.7,3000,2820.622,1410.311,12,8,"0,72,125,163,180,240,264,287,335,412.8,473.9,506.29,575.39","0,85,106,148,160,180.5,218.7,242.1,321.5"
1,296,16,11,"16, 1, 4, 5, 9,13,17,18","11, 2, 3, 6, 7, 8,10,12,14,15,19,20",1200,1800,43.94,115.498,1156.06,1684.502,3000,2840.562,1420.281,8,12,"0,28,49,91,103,128.1,167.5,193.6,219.7","0,40,93,131,148,208,280.5,345.5,368.5,416.5,465.7,498.09,577.49"
1,297,16,12,"16, 1, 4, 5, 9,10,11,13,17,18,19,20","12, 2, 3, 6, 7, 8,14,15",1800,1200,104.378,78.8,1695.622,1121.2,3000,2816.822,1408.411,12,8,"0,28,49,91,103,170.1,229.7,267.9,307.3,333.4,420.4,452.79,521.89","0,80,133,171,188,248,286,334,394"
1,298,16,13,"16, 2, 3, 8,12,14,15,17,19,20","13, 1, 4, 5, 6, 7, 9,10,11,18",1500,1500,100.478,83.36,1399.522,1416.64,3000,2816.162,1408.081,10,10,"0,72,125,167,191,214,262,339.8,400.9,433.29,502.39","0,71,92,134,168,185,227,294.1,353.7,393.4,416.8"
1,299,16,14,"16, 1, 4, 5, 6, 7,10,11,13,17,18","14, 2, 3, 8, 9,12,15,19,20",1650,1350,71.68,93.918,1578.32,1256.082,3000,2834.402,1417.201,11,9,"0,28,49,91,125,142,169,228.6,266.8,306.2,332.3,358.4","0,58,111,153,231,286,346,395.2,427.59,469.59"
1,300,16,15,"16, 1, 4, 5, 9,10,11,13,17,18","15, 2, 3, 6, 7, 8,12,14,19,20",1500,1500,71.9,78.358,1428.1,1421.642,3000,2849.742,1424.871,10,10,"0,28,49,91,103,170.1,229.7,267.9,307.3,333.4,359.5","0,75,128,166,183,243,267,290,342.4,374.79,391.79"
1,301,16,17,"16, 1, 4, 5, 6, 7,10,12,14,15","17, 2, 3, 8, 9,11,13,18,19,20",1500,1500,75.96,98.018,1424.04,1401.982,3000,2826.022,1413.011,10,10,"0,28,49,91,125,142,169,234,257,305,379.8","0,49,102,144,222,242.5,280.7,304.1,391.1,423.49,490.09"
1,302,16,18,"16, 1, 4, 5, 6, 7, 8,12,14,15","18, 2, 3, 9,10,11,13,17,19,20",1500,1500,74.36,114.118,1425.64,1385.882,3000,2811.522,1405.761,10,10,"0,28,49,91,125,142,202,226,249,297,371.8","0,74,127,184,251.1,310.7,348.9,388.3,449.4,481.79,570.59"
1,303,16,19,"16, 1, 4, 5, 9,10,11,13,17,18","19, 2, 3, 6, 7, 8,12,14,15,20",1500,1500,71.9,68.486,1428.1,1431.514,3000,2859.614,1429.807,10,10,"0,28,49,91,103,170.1,229.7,267.9,307.3,333.4,359.5","0,30,83,121,138,198,222,245,293,310.03,342.43"
1,304,16,20,"16, 1, 4, 5, 8, 9,11,13,17,18","20, 2, 3, 6, 7,10,12,14,15,19",1500,1500,77.26,82.118,1422.74,1417.882,3000,2840.622,1420.311,10,10,"0,28,49,91,158,236,256.5,294.7,334.1,360.2,386.3","0,58,111,149,166,193,258,281,329,378.2,410.59"
1,305,17,1,"17, 2, 3,10,12,14,15,16,19,20","1, 4, 5, 6, 7, 8, 9,11,13,18",1500,1500,103.738,76.42,1396.262,1423.58,3000,2819.842,1409.921,10,10,"0,49,102,133.2,198.2,221.2,269.2,344,419.7,452.09,518.69","0,21,63,97,114,174,252,272.5,310.7,334.1,382.1"
1,306,17,2,"17, 1, 4, 5, 6, 7,10,12,16,18","2, 3, 8, 9,11,13,14,15,19,20",1500,1500,114.1,97.658,1385.9,1402.342,3000,2788.242,1394.121,10,10,"0,55,76,118,152,169,196,261,283.4,544.4,570.5","0,53,95,173,193.5,231.7,300.7,348.7,397.9,430.29,488.29"
1,307,17,3,"17, 1, 2, 6, 7, 9,10,11,13,16,18","3, 4, 5, 8,12,14,15,19,20",1650,1350,148.24,76.118,1501.76,1273.882,3000,2775.642,1387.821,11,9,"0,55,152,181,198,240,307.1,366.7,404.9,454.1,715.1,741.2","0,67,109,176,200,223,271,320.2,352.59,380.59"
1,308,17,4,"17, 1, 2, 3, 8,12,14,15,16,19,20","4, 5, 6, 7, 9,10,11,13,18",1650,1350,118.298,72.06,1531.702,1277.94,3000,2809.642,1404.821,11,9,"0,55,152,205,247,271,294,342,416.8,492.5,524.89,591.49","0,42,76,93,135,202.1,261.7,299.9,323.3,360.3"
1,309,17,5,"17, 1, 2, 3, 4, 8, 9,11,13,16,18","5, 6, 7,10,12,14,15,19,20",1650,1350,159.8,74.718,1490.2,1275.282,3000,2765.482,1382.741,11,9,"0,55,152,205,272,326,404,424.5,462.7,511.9,772.9,799","0,34,51,78,143,166,214,263.2,295.59,373.59"
1,310,17,6,"17, 1, 2, 3, 4, 5, 9,11,12,13,14,15,16,18","6, 7, 8,10,19,20",2100,900,193,49.778,1907,850.222,3000,2757.222,1378.611,14,6,"0,55,152,205,272,314,326,346.5,414.5,486.1,555.1,603.1,677.9,938.9,965","0,17,77,149.5,159.5,191.89,248.89"
1,311,17,7,"17, 1, 2, 3, 4, 5, 6, 9,10,11,13,16,18","7, 8,12,14,15,19,20",1950,1050,175.84,55.318,1774.16,994.682,3000,2768.842,1384.421,13,7,"0,55,152,205,272,314,348,378,445.1,504.7,542.9,592.1,853.1,879.2","0,60,84,107,155,204.2,236.59,276.59"
1,312,17,8,"17, 1, 2, 3, 4, 5, 6, 7, 9,10,11,13,16,18,20","8,12,14,15,19",2250,750,207.494,45.24,2042.506,704.76,3000,2747.266,1373.633,15,5,"0,55,152,205,272,314,348,365,407,474.1,533.7,571.9,621.1,882.1,970.87,1037.47","0,24,47,95,144.2,226.2"
1,313,17,9,"17, 1, 2, 3, 4, 5, 6, 7, 8,12,14,15,16,19,20","9,10,11,13,18",2250,750,153.898,41.46,2096.102,708.54,3000,2804.642,1402.321,15,5,"0,55,152,205,272,314,348,365,425,449,472,520,594.8,670.5,702.89,769.49","0,67.1,126.7,164.9,188.3,207.3"
1,314,17,10,"17, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,16,18","10,12,14,15,19,20",2100,900,179.6,48.758,1920.4,851.242,3000,2771.642,1385.821,14,6,"0,55,152,205,272,314,348,365,425,503,523.5,561.7,610.9,871.9,898","0,65,88,136,185.2,217.59,243.79"
1,315,17,11,"17, 1, 4, 8,12,16,18","11, 2, 3, 5, 6, 7, 9,10,13,14,15,19,20",1050,1950,92.7,134.818,957.3,1815.182,3000,2772.482,1386.241,7,13,"0,55,76,130,154,176.4,437.4,463.5","0,40,93,144,178,195,237,304.1,396.1,465.1,513.1,562.3,594.69,674.09"
1,316,17,12,"17, 1, 4, 5, 9,11,13,16,18","12, 2, 3, 6, 7, 8,10,14,15,19,20",1350,1650,105,110.218,1245,1539.782,3000,2784.782,1392.391,9,11,"0,55,76,118,130,150.5,188.7,237.9,498.9,525","0,80,133,171,188,248,320.5,362.5,410.5,459.7,492.09,551.09"
1,317,17,13,"17, 2, 3, 8,12,14,15,16,19,20","13, 1, 4, 5, 6, 7, 9,10,11,18",1500,1500,97.698,83.36,1402.302,1416.64,3000,2818.942,1409.471,10,10,"0,49,102,144,168,191,239,313.8,389.5,421.89,488.49","0,71,92,134,168,185,227,294.1,353.7,393.4,416.8"
1,318,17,14,"17, 1, 4, 5, 6, 9,11,13,16,18","14, 2, 3, 7, 8,10,12,15,19,20",1500,1500,115.4,102.618,1384.6,1397.382,3000,2781.982,1390.991,10,10,"0,55,76,118,152,182,202.5,240.7,289.9,550.9,577","0,58,111,132,192,264.5,329.5,389.5,438.7,471.09,513.09"
1,319,17,15,"17, 2, 3, 9,11,13,16,18,19","15, 1, 4, 5, 6, 7, 8,10,12,14,20",1350,1650,135.2,94.418,1214.8,1555.582,3000,2770.382,1385.191,9,11,"0,49,102,159,179.5,217.7,266.9,527.9,614.9,676","0,79,100,142,176,193,253,325.5,390.5,413.5,455.09,472.09"
1,320,17,16,"17, 2, 3, 8,10,12,14,15,18,19,20","16, 1, 4, 5, 6, 7, 9,11,13",1650,1350,127.178,58.38,1522.822,1291.62,3000,2814.442,1407.221,11,9,"0,49,102,144,216.5,281.5,304.5,352.5,449.9,536.9,569.29,635.89","0,28,49,91,125,142,184,204.5,242.7,291.9"
1,321,17,18,"17, 2, 3, 6, 7, 8,12,14,15,16","18, 1, 4, 5, 9,10,11,13,19,20",1500,1500,82.72,101.418,1417.28,1398.582,3000,2815.862,1407.931,10,10,"0,49,102,140,157,217,241,264,312,386.8,413.6","0,48,69,111,123,190.1,249.7,287.9,385.9,418.29,507.09"
1,322,17,19,"17, 1, 4, 5, 6, 7, 9,10,11,13,16,18","19, 2, 3, 8,12,14,15,20",1800,1200,142.44,53.886,1657.56,1146.114,3000,2803.674,1401.837,12,8,"0,55,76,118,152,169,211,278.1,337.7,375.9,425.1,686.1,712.2","0,30,83,125,149,172,220,237.03,269.43"
1,323,17,20,"17, 2, 3, 5, 6, 7, 9,10,11,13,16,18","20, 1, 4, 8,12,14,15,19",1800,1200,149.44,66.118,1650.56,1133.882,3000,2784.442,1392.221,12,8,"0,49,102,153,187,204,246,313.1,372.7,410.9,460.1,721.1,747.2","0,79,100,154,178,201,249,298.2,330.59"
1,324,18,1,"18, 2, 6, 7, 8,12,16,17,19","1, 3, 4, 5, 9,10,11,13,14,15,20",1350,1650,80.26,110.786,1269.74,1539.214,3000,2808.954,1404.477,9,11,"0,74,103,120,180,204,226.4,253.2,314.3,401.3","0,55,122,164,176,243.1,302.7,340.9,409.9,457.9,474.93,553.93"
1,325,18,2,"18, 1, 4, 5, 9,10,11,13,16,17","2, 3, 6, 7, 8,12,14,15,19,20",1500,1500,78,80.518,1422,1419.482,3000,2841.482,1420.741,10,10,"0,48,69,111,123,190.1,249.7,287.9,337.1,363.9,390","0,53,91,108,168,192,215,263,312.2,344.59,402.59"
1,326,18,3,"18, 1, 2, 6, 7, 9,11,13,16,17","3, 4, 5, 8,10,12,14,15,19,20",1500,1500,78.76,98.818,1421.24,1401.182,3000,2822.422,1411.211,10,10,"0,48,145,174,191,233,253.5,291.7,340.9,367.7,393.8","0,67,109,176,248.5,313.5,336.5,384.5,433.7,466.09,494.09"
1,327,18,4,"18, 1, 2, 3, 5, 6, 7, 9,10,11,13,17,19,20","4, 8,12,14,15,16",2100,900,145.718,50.56,1954.282,849.44,3000,2803.722,1401.861,14,6,"0,48,145,198,249,283,300,342,409.1,468.7,506.9,546.3,607.4,639.79,728.59","0,54,78,101,149,223.8,252.8"
1,328,18,5,"18, 1, 2, 3, 4, 8, 9,11,13,16,17","5, 6, 7,10,12,14,15,19,20",1650,1350,111.56,74.718,1538.44,1275.282,3000,2813.722,1406.861,11,9,"0,48,145,198,265,319,397,417.5,455.7,504.9,531.7,557.8","0,34,51,78,143,166,214,263.2,295.59,373.59"
1,329,18,6,"18, 1, 2, 3, 4, 5, 9,10,11,13,16,17","6, 7, 8,12,14,15,19,20",1800,1200,117.2,62.118,1682.8,1137.882,3000,2820.682,1410.341,12,8,"0,48,145,198,265,307,319,386.1,445.7,483.9,533.1,559.9,586","0,17,77,101,124,172,221.2,253.59,310.59"
1,330,18,7,"18, 1, 2, 3, 4, 5, 6, 9,10,11,13,19,20","7, 8,12,14,15,16,17",1950,1050,151.018,56.92,1798.982,993.08,3000,2792.062,1396.031,13,7,"0,48,145,198,265,307,341,371,438.1,497.7,535.9,633.9,666.29,755.09","0,60,84,107,155,229.8,256.6,284.6"
1,331,18,8,"18, 1, 2, 3, 4, 5, 6, 7, 9,10,11,13,16,17","8,12,14,15,19,20",2100,900,133.4,46.718,1966.6,853.282,3000,2819.882,1409.941,14,6,"0,48,145,198,265,307,341,358,400,467.1,526.7,564.9,614.1,640.9,667","0,24,47,95,144.2,176.59,233.59"
1,332,18,9,"18, 1, 2, 3, 4, 5, 6, 7, 8,10,12,14,15,16,17,19,20","9,11,13",2550,450,182.078,16.74,2367.922,433.26,3000,2801.182,1400.591,17,3,"0,48,145,198,265,307,341,358,418,490.5,555.5,578.5,626.5,701.3,728.1,789.2,821.59,910.39","0,20.5,58.7,83.7"
1,333,18,10,"18, 1, 4, 5, 6, 7, 9,11,13,16,17","10, 2, 3, 8,12,14,15,19,20",1650,1350,72.96,65.958,1577.04,1284.042,3000,2861.082,1430.541,11,9,"0,48,69,111,145,162,204,224.5,262.7,311.9,338.7,364.8","0,32,85,127,151,174,222,271.2,303.59,329.79"
1,334,18,11,"18, 1, 4, 5, 6, 7,10,12,16,17","11, 2, 3, 8, 9,13,14,15,19,20",1500,1500,65.86,103.218,1434.14,1396.782,3000,2830.922,1415.461,10,10,"0,48,69,111,145,162,189,254,276.4,303.2,329.3","0,40,93,135,213,238.1,307.1,355.1,404.3,436.69,516.09"
1,335,18,12,"18, 2, 3, 5, 6, 7, 9,10,11,13,17,19,20","12, 1, 4, 8,14,15,16",1950,1050,131.518,55.76,1818.482,994.24,3000,2812.722,1406.361,13,7,"0,74,127,178,212,229,271,338.1,397.7,435.9,475.3,536.4,568.79,657.59","0,21,42,96,134,182,256.8,278.8"
1,336,18,13,"18, 1, 4, 5, 6, 7,10,11,12,16,17","13, 2, 3, 8, 9,14,15,19,20",1650,1350,78.38,106.718,1571.62,1243.282,3000,2814.902,1407.451,11,9,"0,48,69,111,145,162,189,248.6,316.6,339,365.8,391.9","0,78,131,173,251,298,346,395.2,427.59,533.59"
1,337,18,14,"18, 1, 4, 5, 6, 7, 9,10,11,13,16,17","14, 2, 3, 8,12,15,19,20",1800,1200,94.2,72.118,1705.8,1127.882,3000,2833.682,1416.841,12,8,"0,48,69,111,145,162,204,271.1,330.7,368.9,418.1,444.9,471","0,58,111,153,177,237,286.2,318.59,360.59"
1,338,18,15,"18, 1, 3, 4, 5, 9,10,11,13,16,17","15, 2, 6, 7, 8,12,14,19,20",1650,1350,98.2,65.958,1551.8,1284.042,3000,2835.842,1417.921,11,9,"0,48,103,170,212,224,291.1,350.7,388.9,438.1,464.9,491","0,75,104,121,181,205,228,280.4,312.79,329.79"
1,339,18,16,"18, 2, 3, 5, 6, 7, 9,10,11,13,17,19,20","16, 1, 4, 8,12,14,15",1950,1050,131.518,54.56,1818.482,995.44,3000,2813.922,1406.961,13,7,"0,74,127,178,212,229,271,338.1,397.7,435.9,475.3,536.4,568.79,657.59","0,28,49,103,127,150,198,272.8"
1,340,18,17,"18, 2, 3, 8, 9,11,13,19,20","17, 1, 4, 5, 6, 7,10,12,14,15,16",1350,1650,104.978,86.72,1245.022,1563.28,3000,2808.302,1404.151,9,11,"0,74,127,169,247,267.5,305.7,403.7,436.09,524.89","0,55,76,118,152,169,196,261,284,332,406.8,433.6"
1,341,18,19,"18, 1, 4, 8, 9,11,13,14,16,17","19, 2, 3, 5, 6, 7,10,12,15,20",1500,1500,81.82,77.286,1418.18,1422.714,3000,2840.894,1420.447,10,10,"0,48,69,123,201,221.5,259.7,328.7,356.2,383,409.1","0,30,83,134,168,185,212,277,337,354.03,386.43"
1,342,18,20,"18, 2, 3, 8, 9,11,13,16,17,19","20, 1, 4, 5, 6, 7,10,12,14,15",1500,1500,105.96,74.606,1394.04,1425.394,3000,2819.434,1409.717,10,10,"0,74,127,169,247,267.5,305.7,354.9,381.7,442.8,529.8","0,79,100,142,176,193,220,285,308,356,373.03"
1,343,19,1,"19, 2, 3, 6, 7, 9,10,11,13,16,17,18","1, 4, 5, 8,12,14,15,20",1800,1200,106.8,64.206,1693.2,1135.794,3000,2828.994,1414.497,12,8,"0,30,83,121,138,180,247.1,306.7,344.9,394.1,420.9,447,534","0,21,63,130,154,177,225,242.03,321.03"
1,344,19,2,"19, 1, 4, 5, 6, 7,10,12,14,15,20","2, 3, 8, 9,11,13,16,17,18",1650,1350,84.286,81.56,1565.714,1268.44,3000,2834.154,1417.077,11,9,"0,95,116,158,192,209,236,301,324,372,389.03,421.43","0,53,95,173,193.5,231.7,280.9,307.7,333.8,407.8"
1,345,19,3,"19, 1, 2, 6, 7, 8,12,16,17,18,20","3, 4, 5, 9,10,11,13,14,15",1650,1350,103.694,87.78,1546.306,1262.22,3000,2808.526,1404.263,11,9,"0,95,192,221,238,298,322,344.4,371.2,397.3,486.07,518.47","0,67,109,121,188.1,247.7,285.9,354.9,402.9,438.9"
1,346,19,4,"19, 1, 2, 3, 8, 9,13,20","4, 5, 6, 7,10,11,12,14,15,16,17,18",1200,1800,105.7,96.66,1094.3,1703.34,3000,2797.64,1398.82,8,12,"0,95,192,245,287,365,390.1,496.1,528.5","0,42,76,93,120,179.6,247.6,270.6,318.6,393.4,420.2,446.3,483.3"
1,347,19,5,"19, 1, 2, 3, 4, 8, 9,11,13,16,20","5, 6, 7,10,12,14,15,17,18",1650,1350,130.67,65.98,1519.33,1284.02,3000,2803.35,1401.675,11,9,"0,95,192,245,312,366,444,464.5,502.7,551.9,620.95,653.35","0,34,51,78,143,166,214,291.8,317.9,329.9"
1,348,19,6,"19, 1, 2, 3, 4, 5, 9,11,13,18,20","6, 7, 8,10,12,14,15,16,17",1650,1350,113.854,81.42,1536.146,1268.58,3000,2804.726,1402.363,11,9,"0,95,192,245,312,354,366,386.5,424.7,448.1,536.87,569.27","0,17,77,149.5,214.5,237.5,285.5,360.3,387.1,407.1"
